OBJECTID,BPID,STREET_NAME,FROM_STREET,TO_STREET,BLOCK,WARD,WIDTH,Rating_2022,RatingCategory,FC,CollectionDate,Miles,Shape__Length
989,SYR1963,Killian Dr,Guilford,Kimber,100,17,27,6,Fair,19,2022/08/17 14:34:27+00,0.0904318756405606,198.898319483937
990,SYR1964,Kimber Ave,Valley,Smith,100,13,22,7,Good,19,2022/07/27 15:38:17+00,0.0881626718412513,193.769840052505
991,SYR1965,Kimber Ave,Smith,Ames,200,13,22,6,Fair,19,2022/07/27 15:40:16+00,0.127236588599945,279.650302369321
992,SYR1966,Kimber Rd,Meadowbrook,Euclid,100,17,29,8,Good,17,2022/08/17 14:33:57+00,0.236506824287852,521.795548603591
993,SYR1967,Kimber Rd,Euclid,Lockwood,200,17,30,7,Good,17,2022/08/17 14:22:19+00,0.0805592346027053,177.789597798325
994,SYR1968,Kimber Rd,Lockwood,Killian Dr.,300,17,30,6,Fair,17,2022/08/17 14:33:57+00,0.0657588463591438,145.128065903061
995,SYR197,Barnes Ave.,Englewood,Seneca Tnpk,700,13,28,7,Good,19,2022/07/27 15:38:17+00,0.0502301481039343,110.791613178486
996,SYR1970,Kincaid Ave,Avery,city line,100,7,0,6,Fair,19,2022/07/14 16:32:19+00,0.066603667231547,146.622502699868
997,SYR1971,King St,Temple,Taylor,100,18,27,7,Good,19,2022/08/15 18:19:56+00,0.09330659577164,205.669761064302
998,SYR1972,King St,Taylor,Oneida,200,18,27,8,Good,19,2022/08/15 18:14:50+00,0.0851267458960476,187.463774928409
999,SYR1973,Kingsley Pl.,Lewis,dead end,100,7,0,7,Good,19,2022/07/14 16:15:58+00,0.197959345350463,436.165313502012
1000,SYR1974,Kinne St,Teall,Sunstruck,100,5,27,10,Excellent,19,2022/10/28 18:53:56+00,0.0619224548232519,136.221459282521
1001,SYR1975,Kinne St,Sunstruck,Hixson,200,5,27,10,Excellent,19,2022/10/28 18:53:58+00,0.0625195556456558,137.535578111009
1002,SYR1976,Kinne St,Hixson,St. Anne,300,5,27,10,Excellent,19,2022/08/03 19:20:52+00,0.0629934548602624,138.580204892893
1003,SYR1977,Kirk Ave,S. Salina,Landon,100,18,27,10,Excellent,19,2022/08/04 15:46:11+00,0.109930821851904,241.806146655766
1004,SYR1978,Kirk Ave,Landon,Midland,200,18,27,10,Excellent,19,2022/08/04 15:46:11+00,0.167973312896628,369.47500667381
1005,SYR1979,Kirk Ave,Midland,Kirk Park Dr.,300,19,27,10,Excellent,19,2022/08/04 15:46:11+00,0.22050343056197,485.002355594254
1006,SYR198,Barrett Ave.,Sabine,Davis,100,10,33,6,Fair,19,2022/08/08 16:26:56+00,0.113247493352235,249.528768335961
1007,SYR1980,Kirk Ave,Kirk Park Dr.,South,400,19,27,10,Excellent,19,2022/08/04 15:46:11+00,0.0953282082634278,209.719045516858
1008,SYR1981,Kirk Park Dr.,W. Colvin,Crehange,200,19,16,4,Poor,19,2022/08/04 15:46:11+00,0.0838807136046442,185.007506157826
1009,SYR1983,"Kirkpatrick St., W.",Solar,bridge,200,2,28,6,Fair,17,2022/07/20 15:40:49+00,0.306326861458892,674.669741889204
1010,SYR1985,"Kirkpatrick St., W.",Van Rennselaer,Geddes,400,2,28,7,Good,17,2022/07/20 15:40:49+00,0.238519644730583,525.017926757626
1011,SYR1986,"Kirkpatrick St., E.",State,Salina,200,2,27,6,Fair,19,2022/08/17 19:44:21+00,0.0824369968406649,181.830097937269
1012,SYR1987,"Kirkpatrick St., E.",Salina,N. Alvord,300,2,27,4,Poor,19,2022/08/17 15:36:16+00,0.0948086240145387,209.165521206645
1013,SYR1988,"Kirkpatrick St., E.",N. Alvord,Park,400,1,27,5,Poor,19,2022/08/17 19:44:21+00,0.0910693291067245,200.918311045713
1014,SYR1989,"Kirkpatrick St., E.",Park,Carbon,500,1,27,6,Fair,19,2022/08/17 15:36:16+00,0.0897897392316691,198.09638854913
1015,SYR199,Barrett Ave.,Davis,Merriman,200,10,33,7,Good,19,2022/08/08 16:29:29+00,0.0904617770767885,199.641302989189
1016,SYR1990,"Kirkpatrick St., E.",Carbon,Spring,600,1,27,6,Fair,19,2022/08/17 19:44:21+00,0.0911385620505462,201.073791968345
1017,SYR1991,"Kirkpatrick St., E.",Spring,First North,700,1,27,6,Fair,19,2022/08/17 19:44:21+00,0.0937551964628964,206.855506276171
1018,SYR1992,"Kirkpatrick St., E.",First North,Second North,800,1,27,6,Fair,19,2022/08/17 19:44:21+00,0.0942030380822822,207.848654685748
1019,SYR1993,"Kirkpatrick St., E.",Second North,Grant Blvd,900,1,27,6,Fair,19,2022/08/17 19:44:21+00,0.165895088433317,366.037534033609
1020,SYR1994,"Kirkpatrick St., E.",Grant Blvd,Michaels Ave,1000,1,39,10,Excellent,19,2022/08/04 16:36:30+00,0.0900452254521376,198.687628029802
1021,SYR1995,"Kirkpatrick St., E.",Michaels Ln.,Hood Ave.,1100,1,39,10,Excellent,19,2022/08/04 16:36:30+00,0.109489634255318,241.595947627983
1022,SYR1996,Kirkwood Pl,W. Colvin,dead end,100,19,12,4,Poor,19,2022/08/18 13:48:28+00,0.0985813584496132,217.48022716993
1023,SYR1997,Kline St,Wendell,Brattle Rd.,100,4,27,7,Good,19,2022/08/18 19:41:55+00,0.0626848457625351,137.919296520363
1024,SYR1998,Kline St,Brattle Rd.,Durston,200,4,27,6,Fair,19,2022/08/18 19:41:55+00,0.0633123550180644,139.300503071842
1025,SYR1999,Knaul St,Butternut,Highland St,100,4,27,7,Good,19,2022/07/19 19:38:44+00,0.0822474160769383,180.955595617496
1026,SYR20,"Adams St., E.",Salina,Warren,100,15,64,8,Good,14,2022/11/10 19:38:07+00,0.0337690142459679,74.2664489676919
1027,SYR2000,Knaul St,Highland St,Hier,200,4,27,6,Fair,19,2022/07/19 19:38:44+00,0.0507743484151285,111.710448144584
1028,SYR2001,Knaul St,Hier,Grumbach,300,4,27,5,Poor,19,2022/07/19 19:38:44+00,0.0416797829628117,91.7010380277109
1029,SYR2002,Kramer Dr,Crestview,Maris,100,13,25,8,Good,19,2022/07/20 19:27:57+00,0.0711654260345835,156.431206425911
1030,SYR2003,Kramer Dr,Maris,Riverdale,200,13,25,7,Good,19,2022/07/20 19:27:57+00,0.0751287398120515,165.175898661614
1031,SYR2004,Kramer Dr,Riverdale,dead end,300,13,25,8,Good,19,2022/07/20 19:27:57+00,0.0721891931437535,158.770661987256
1032,SYR2005,Kuhl Ave,Court,Hillside,100,3,27,7,Good,19,2022/08/04 16:36:30+00,0.189518005542925,417.762323795157
1033,SYR2007,Lafayette Ave E,S. Salina,dead end,100,14,35,9,Excellent,19,2022/08/04 15:46:11+00,0.0602596086598255,132.483292834249
1034,SYR2008,Lafayette Ave W,S. Salina,Cannon,100,14,30,9,Excellent,19,2022/08/04 15:46:11+00,0.182468356578787,401.168896828681
1035,SYR2009,Lafayette Ave W,Cannon,Midland,200,14,30,9,Excellent,19,2022/08/04 15:46:11+00,0.14484981517307,318.461649796368
1036,SYR201,Barrington Rd.,Salt Springs Rd,Beaumont Pl.,100,17,30,9,Excellent,19,2022/08/17 14:05:06+00,0.0790580862754622,174.473688433705
1037,SYR2010,Lafayette Ave W,Midland,Richardson,300,14,31,6,Fair,19,2022/08/04 15:46:11+00,0.204927253590273,450.544583651971
1038,SYR2011,Lafayette Ave W,Richardson,Kirk Park Dr.,500,14,31,7,Good,19,2022/07/27 15:38:19+00,0.0578180814782571,127.110659532934
1039,SYR2012,Lafayette Ave W,Hunt,Bishop,700,13,22,6,Fair,19,2022/08/04 15:51:44+00,0.129794761182445,285.401350441378
1040,SYR2013,Lafayette Ave W,Bishop,Valley Dr.,800,13,22,7,Good,19,2022/08/04 15:51:14+00,0.159633038534831,350.939436735413
1041,SYR2014,Lafayette Rd,E. Brighton,City Line,0,14,24,7,Good,17,2022/11/10 18:26:31+00,0.951677746743082,2098.42117246502
1042,SYR2016,LaForte Ave,Geddes,Arthur,300,11,27,6,Fair,19,2022/07/14 19:27:17+00,0.0811268720566438,178.384588337537
1043,SYR2017,LaForte Ave,Arthur,Duane,400,11,27,7,Good,19,2022/07/14 19:27:17+00,0.0736123266100194,161.861051135316
1044,SYR2019,Lakeview Ave,Liberty,Richmond,100,2,27,4,Poor,19,2022/08/08 12:51:22+00,0.192621467623594,423.97044865109
1045,SYR202,Barrington Rd.,Beaumont Pl.,Demong Dr.,200,17,30,9,Excellent,19,2022/08/17 14:04:36+00,0.141073362855016,310.718830618094
1046,SYR2020,Lakeview Ave,Richmond,Apple,200,2,27,7,Good,19,2022/08/08 13:00:29+00,0.102492395741237,225.730087416913
1047,SYR2021,Lakeview Ave,Apple,Park,300,2,27,9,Excellent,19,2022/08/08 12:59:29+00,0.0898121967062454,198.125206009489
1048,SYR2022,Lamson St.,James,Tyson,100,5,24,7,Good,19,2022/08/03 19:20:53+00,0.114988440126299,253.91048432453
1049,SYR2023,Lancaster Ave.,Clarendon,Euclid,700,16,30,6,Fair,19,2022/08/24 15:45:40+00,0.0619824451319055,136.790904720254
1050,SYR2024,Lancaster Ave.,Euclid,Stratford,800,16,30,9,Excellent,19,2022/08/24 15:46:10+00,0.160885511416361,355.05432009426
1051,SYR2025,Lancaster Ave.,Stratford,Kensington,900,16,30,9,Excellent,19,2022/08/24 15:46:40+00,0.148397469627808,327.482450980271
1052,SYR2026,Lancaster Ave.,Kensington,Broad,1000,16,30,9,Excellent,19,2022/08/24 15:47:10+00,0.133180908744384,293.892958490224
1053,SYR2027,Lancaster Ave.,Broad,Hertford,1100,19,36,5,Poor,19,2022/08/24 15:47:10+00,0.116724123212603,257.570965496689
1054,SYR2028,Lancaster Ave.,Hertford,Andover,1200,19,36,7,Good,19,2022/08/24 15:47:40+00,0.0523390664109656,115.492600718113
1055,SYR2029,Lancaster Ave.,Andover,Meadowbrook,1300,19,36,6,Fair,19,2022/08/24 15:48:11+00,0.207179617533246,457.152944402684
1056,SYR203,Barrington Rd.,Demong Dr.,Wilson Pl.,300,17,30,9,Excellent,19,2022/08/17 14:04:36+00,0.140337054144399,309.608000810926
1057,SYR2030,Lancaster Ave.,Meadowbrook,Colvin,1400,19,36,5,Poor,19,2022/08/24 15:49:13+00,0.199465726491653,440.11157140152
1058,SYR2031,Lancaster Pl,Haffenden,Lancaster,100,19,27,7,Good,19,2022/08/24 18:35:56+00,0.0576265891406014,126.705926342787
1059,SYR2032,Landon Ave,W. Kennedy,Kirk Ave,100,18,27,5,Poor,19,2022/08/18 13:45:58+00,0.0752375818944661,165.959265596341
1060,SYR2033,Landon Ave,Kirk Ave,McLennan,200,18,27,5,Poor,19,2022/08/18 13:45:58+00,0.065243910089511,143.917615982661
1061,SYR2034,Landon Ave,McLennan,Borden,300,19,27,5,Poor,19,2022/08/18 13:45:58+00,0.062463797911424,137.78024290297
1062,SYR2035,Landon Ave,Borden,Beard,400,19,27,5,Poor,19,2022/08/18 13:46:58+00,0.0626301754778493,138.148040705847
1063,SYR2037,Latter Dr,Searlwyn,Brampton,100,14,25,6,Fair,19,2022/07/20 19:27:58+00,0.0589135337661175,129.908050639206
1064,SYR2038,Latter Dr,Brampton,E. Warrington,200,14,25,6,Fair,19,2022/07/20 19:27:58+00,0.138491978438734,305.425884386479
1065,SYR2039,Latter Dr,E. Warrington,E. Cheltenham,300,14,25,6,Fair,19,2022/07/20 19:27:58+00,0.0589192532375622,129.94345837152
1066,SYR204,Barrington Rd.,Wilson Pl.,Manor Dr,400,17,30,8,Good,19,2022/08/17 14:04:06+00,0.0467953264739179,102.979504228414
1067,SYR2040,Latter Dr,E. Cheltenham,Weymouth,400,14,25,8,Good,19,2022/07/20 19:27:58+00,0.0563410523685559,124.252021185868
1068,SYR2041,Laurel St,N. Salina/Salt,N. State,100,9,27,7,Good,19,2022/11/10 15:28:01+00,0.0347710806560782,76.5536376214073
1069,SYR2042,Laurel St.,N. State,Prospect,200,9,27,7,Good,19,2022/07/19 19:38:44+00,0.0751374676750663,165.430867206057
1070,SYR2044,Laurel St.,Townsend,McBride,400,9,27,10,Excellent,19,2022/08/16 17:55:48+00,0.0710694893649432,156.480147716413
1071,SYR2045,Laurel St.,McBride,Catherine,500,9,27,10,Excellent,19,2022/08/17 15:36:16+00,0.102221406248793,225.066643568798
1072,SYR2046,Laurel St.,Catherine,Lodi,600,9,27,10,Excellent,19,2022/08/16 18:28:05+00,0.0429509169582903,94.6290785200943
1073,SYR2047,Laurel St.,Lodi,Alvord,700,6,27,3,Poor,19,2022/07/19 19:38:44+00,0.173046633562421,381.725680108773
1074,SYR2048,Lawrence St,Kirkpatrick,Pond,100,1,25,6,Fair,19,2022/08/17 19:44:21+00,0.190692904711699,419.922252024402
1075,SYR2049,Lea La,Swansea/C.L.,Village Dr.,100,4,0,4,Poor,19,2022/08/03 19:20:52+00,0.0869390995249515,191.465697516938
1076,SYR205,Basin St.,N. State/Catawba,Isabella,100,2,30,5,Poor,19,2022/08/17 19:44:21+00,0.156812196943987,345.525761664479
1077,SYR2051,Leavenworth Ave,Tracy,Wilkinson,100,2,28,7,Good,19,2022/08/08 13:20:14+00,0.0604305976923627,133.395478899714
1078,SYR2052,Leavenworth Ave,Park,W. Genesee,200,2,30,8,Good,19,2022/08/08 13:25:16+00,0.0997046229162405,220.098206406718
1079,SYR2053,Leavenworth Ave,W. Genesee,Belden,300,2,30,8,Good,19,2022/08/08 13:24:15+00,0.0900292612202148,198.744367557042
1080,SYR2054,Leavenworth Ave,Belden,Evans,400,2,0,7,Good,19,2022/08/08 13:23:15+00,0.0614460460757166,135.635535303499
1081,SYR2055,Lemoyne Ave,Lodi,Salina,200,2,36,7,Good,19,2022/08/17 19:44:21+00,0.0902912894071003,199.198334870601
1082,SYR2056,Lemoyne Ave,Salina,Washington Sq.,300,1,36,7,Good,19,2022/08/17 19:44:21+00,0.0525431211878434,115.940977601903
1083,SYR2057,Lemoyne Ave,Washington Sq.,Carbon,400,1,36,8,Good,19,2022/08/17 19:44:21+00,0.0521006901311389,114.951921576599
1084,SYR2058,Lemoyne Ave,Carbon,Spring,500,1,36,4,Poor,19,2022/08/17 19:44:21+00,0.090917702708655,200.599319295097
1085,SYR2059,Lemoyne Ave,Spring,First North,600,1,36,5,Poor,19,2022/08/17 19:44:21+00,0.0944800382477504,208.461971207628
1086,SYR2060,Lemoyne Ave,First North,Second North,700,1,36,5,Poor,19,2022/08/17 19:44:21+00,0.0938643782110334,207.112266569801
1087,SYR2061,Lemoyne Ave,Second North,Grant Blvd.,800,1,36,5,Poor,19,2022/08/17 19:44:21+00,0.0957399319208477,211.251985240007
1088,SYR2062,Lemoyne Ave,Grant Blvd.,Fourth North,900,1,36,7,Good,19,2022/08/18 15:33:35+00,0.093390705324712,206.070420196597
1089,SYR2063,Lemoyne Ave,Fourth North,Willumae,1000,1,36,7,Good,19,2022/08/18 15:33:35+00,0.0966364012491956,213.2332716559
1090,SYR2064,Lemoyne Ave,Willumae,Seventh North,1100,1,36,6,Fair,19,2022/08/18 15:33:35+00,0.174940402545963,385.346330494095
1091,SYR2065,Lemoyne Ave,Seventh North,Kenwood,1200,1,36,5,Poor,16,2022/08/18 15:33:35+00,0.0597654284460106,131.717574285662
1092,SYR2066,Lemoyne Ave,Kenwood,Martin,1300,1,36,5,Poor,16,2022/08/18 15:33:35+00,0.0859724057965698,189.495580787714
1093,SYR2067,Lemoyne Ave,Martin,Merrill,1400,1,36,5,Poor,16,2022/08/18 15:33:35+00,0.0629780027390755,138.811009653304
1094,SYR2068,Lemoyne Ave,Merrill,Wadsworth,1500,1,36,5,Poor,16,2022/08/18 15:33:35+00,0.179033863592138,394.730806797457
1095,SYR2069,Lemoyne Ave,Wadsworth,City line,1600,1,36,7,Good,16,2022/08/18 15:33:35+00,0.0584124283308593,128.880768694181
1096,SYR207,Basin St.,Kirkpatrick,Sunset/Danforth,300,2,30,6,Fair,19,2022/08/17 19:44:21+00,0.126337779763603,278.804022104128
1097,SYR2070,Lennox Ave,Wescott,Roosevelt,100,17,29,8,Good,19,2022/08/24 14:38:56+00,0.0622854145881009,136.96745448729
1098,SYR2071,Lennox Ave,Roosevelt,Miles,200,17,29,8,Good,19,2022/08/24 14:38:56+00,0.0635353231484132,139.715863392329
1099,SYR2072,Lennox Ave,Miles,Fellows,300,17,29,7,Good,19,2022/08/24 14:39:56+00,0.0662266178307815,145.633625203944
1100,SYR2075,Leon St,Castle,Kennedy,200,18,22,5,Poor,19,2022/08/18 13:51:30+00,0.17312188705756,381.898306937083
1101,SYR2076,Lewis St,Emerson,Pharis,100,7,30,7,Good,19,2022/07/14 16:15:58+00,0.0669490594503367,147.38958838078
1102,SYR2077,Lewis St,Pharis,Milton,200,7,30,7,Good,19,2022/07/14 16:15:58+00,0.0549039537332948,120.856444496404
1103,SYR2078,Lewis St,Milton,Willis,300,7,30,8,Good,19,2022/07/14 16:15:58+00,0.117592790910489,258.860102332234
1104,SYR2079,Lewiston Dr,Westmoreland,Cumberland,100,19,24,6,Fair,19,2022/08/24 18:44:29+00,0.0714216619062486,157.225666472339
1105,SYR208,Bassett St.,E. Genesee,Madison,100,17,27,7,Good,19,2022/08/24 17:59:15+00,0.0718547247314325,158.602745707224
1106,SYR2080,Lewiston Dr,Cumberland,Nottingham,200,19,24,6,Fair,19,2022/08/24 18:41:58+00,0.0637913063606515,140.342759082115
1107,SYR2081,Lexington Ave,E. Genesee,Columbus,100,17,34,5,Poor,19,2022/08/24 18:22:54+00,0.152479195100816,335.3663931414
1108,SYR2082,Lexington Ave,Columbus,Wescott,200,17,34,5,Poor,19,2022/08/24 18:22:23+00,0.0796286375774748,175.136305412467
1109,SYR2083,Lexington Ave,Wescott,Allen,300,17,34,8,Good,19,2022/08/24 18:21:53+00,0.141853469017122,311.99511116227
1110,SYR2084,Lexington Ave,Allen,Westmoreland,400,17,34,7,Good,19,2022/08/24 18:21:23+00,0.11979100163859,263.470999448593
1111,SYR2085,Lexington Ave,Westmoreland,Ellis,500,17,34,5,Poor,19,2022/08/24 18:20:53+00,0.0529045015692832,116.359350035319
1112,SYR2086,Liberty St,dead end,Richmond,100,2,25,6,Fair,19,2022/08/08 12:51:52+00,0.125043762183858,276.018856705024
1113,SYR2087,Liberty St,Park,Genesee,300,2,25,6,Fair,19,2022/08/08 12:54:25+00,0.115380751531973,254.703419400942
1114,SYR2088,Liberty St,Genesee,Spencer,400,2,0,7,Good,19,2022/07/20 15:40:49+00,0.164448068844185,363.039054187523
1115,SYR2089,Liberty St,Spencer,Bear,500,2,0,8,Good,19,2022/07/20 15:40:49+00,0.0913567724802933,201.686714894163
1116,SYR209,Bassett St.,Madison,Hawthorne,100,17,27,7,Good,19,2022/08/24 17:58:45+00,0.115851709079812,255.615062504068
1117,SYR2090,Lilac St,Mary,Pond,100,3,24,7,Good,19,2022/08/17 15:36:16+00,0.143121840966276,315.130578063527
1118,SYR2091,Lilac St,Pond,Union Pl.,200,2,24,8,Good,19,2022/08/17 15:36:16+00,0.154544737478402,340.285332369938
1119,SYR2092,Lillian Ave.,James,Norwood,100,4,25,6,Fair,19,2022/11/01 16:18:34+00,0.0575204582078628,127.010112040452
1120,SYR2093,Lillian Ave.,Norwood,Tyson,200,4,25,6,Fair,19,2022/08/03 19:20:53+00,0.0765882171670913,169.1162693978
1121,SYR2094,Lillian Ave.,Tyson,Coughlin,300,4,25,6,Fair,19,2022/08/03 19:20:52+00,0.196617818462495,434.169570905371
1122,SYR2095,Lillian Ave.,Coughlin,City Line,400,4,25,6,Fair,19,2022/08/03 19:20:52+00,0.168715023257545,372.569648476026
1123,SYR2096,Lime St,Erie Blvd E.,Polk,100,17,27,8,Good,19,2022/08/16 15:35:25+00,0.0745261118650794,164.520826617567
1124,SYR2097,Lincoln Ave,Midland,Tallman,100,10,0,6,Fair,19,2022/07/19 19:19:13+00,0.212735986096812,469.498504069251
1125,SYR2098,Lincoln Ave,Tallman,Clover,200,12,0,5,Poor,19,2022/07/19 19:19:13+00,0.12488320049989,275.60022369509
1126,SYR2099,Lincoln Ave,Clover,Bellevue,300,12,0,6,Fair,19,2022/07/19 19:19:13+00,0.0634633652226214,140.052259354307
1127,SYR21,"Adams St., E.",Warren,Montgomery,200,15,64,8,Good,14,2022/11/10 19:38:07+00,0.101545485147123,223.323413964543
1128,SYR210,Bassett St.,Hawthorne,Beech,200,17,27,7,Good,19,2022/08/24 17:58:45+00,0.101665870307263,224.394184830322
1129,SYR2100,Lincoln Park Dr,Oak,Elm,100,6,24,7,Good,19,2022/08/01 18:37:41+00,0.148545005237242,326.771329678661
1130,SYR2101,Lincoln Park Dr,Elm,Mather,200,6,24,7,Good,19,2022/08/01 18:37:41+00,0.0764221216212051,168.114736528532
1131,SYR2102,Linden St.,New St.,dead end,100,9,27,5,Poor,19,2022/11/10 19:39:03+00,0.122092797105852,269.472395844667
1132,SYR2104,Listman Ave,Wadsworth,Woodruff,100,3,24,10,Excellent,19,2022/08/04 16:36:30+00,0.0488844297617869,107.566572948333
1133,SYR2105,Listman Ave,Woodruff,Mayar,200,3,24,10,Excellent,19,2022/08/04 16:36:30+00,0.0454308981703369,99.9672283354902
1134,SYR2106,Listman Ave,Mayar,Darlington,300,3,24,10,Excellent,19,2022/08/04 16:36:30+00,0.0496728912897861,109.302066203856
1135,SYR2107,Listman Ave,Darlington,Kenwick,400,3,24,10,Excellent,19,2022/08/04 16:36:30+00,0.0592205753950314,130.311629769591
1136,SYR2108,Livingston Ave,Clarendon,Euclid,700,16,24,8,Good,19,2022/08/24 15:40:08+00,0.112682370712655,248.681818351294
1137,SYR2109,Livingston Ave,Euclid,Stratford,800,16,24,7,Good,19,2022/08/24 15:38:35+00,0.159694444615948,352.424607508632
1138,SYR211,Beacon Rd.,Taft,North,100,4,28,7,Good,19,2022/08/03 19:20:53+00,0.0461185921081939,101.479822925561
1139,SYR2110,Lock Alley,Division,Catawba,100,2,16,7,Good,19,2022/08/17 19:44:21+00,0.0978652288785366,215.873829368413
1140,SYR2111,Locksley Rd,Euclid,Windham,0,17,29,9,Excellent,19,2022/08/17 14:36:29+00,0.202558398055766,446.444283819075
1141,SYR2113,Lockwood Rd,Kimber Rd.,Hadden,100,17,24,8,Good,19,2022/08/17 14:21:49+00,0.156253126115555,343.622884612255
1142,SYR2114,Lockwood Rd,Hadden,Edgemont,200,17,24,8,Good,19,2022/08/17 14:21:49+00,0.240268450733411,528.383971026082
1143,SYR2115,Lockwood Rd,Edgemont,Hillsboro,300,17,24,8,Good,19,2022/08/17 14:21:18+00,0.0681602891467892,149.893169661376
1144,SYR2116,Lockwood Rd,Hillsboro,Dewitt,400,17,24,5,Poor,19,2022/08/17 14:19:47+00,0.0811949781258309,178.559813086671
1145,SYR2117,Lodi St,Erie Blvd.,Burnet,100,6,55,7,Good,16,2022/08/19 14:41:00+00,0.152330892060596,335.653886196246
1146,SYR2119,Lodi St,Oak,Hawley,300,6,40,9,Excellent,16,2022/08/18 19:41:55+00,0.142468547840205,313.770434819575
1147,SYR212,Beacon Rd.,North,Hazelhurst,200,4,28,6,Fair,19,2022/08/03 19:20:53+00,0.0636367230702963,140.216408450704
1148,SYR2120,Lodi St,Hawley,Crouse,400,6,40,10,Excellent,16,2022/08/16 17:52:16+00,0.0958663014021046,211.136418745162
1149,SYR2121,Lodi St,Crouse,Gertrude,500,6,40,10,Excellent,16,2022/08/16 17:51:47+00,0.036523371374543,80.4409223151899
1150,SYR2122,Lodi St,Gertrude,Green,600,6,40,10,Excellent,16,2022/08/16 17:51:47+00,0.0800687742671525,176.347558011917
1151,SYR2123,Lodi St,Green,James,700,6,40,10,Excellent,16,2022/08/16 17:51:16+00,0.135819390629461,299.142072699458
1152,SYR2124,Lodi St,James,Willow,800,6,40,9,Excellent,16,2022/08/16 17:50:47+00,0.0698620073005438,153.871680430527
1153,SYR2125,Lodi St,Willow,Hickory,900,6,40,9,Excellent,16,2022/08/16 17:50:16+00,0.0676600493572445,149.023747075721
1154,SYR2126,Lodi St,Hickory,Douglas,1000,6,40,10,Excellent,16,2022/08/16 17:50:16+00,0.0834148796105381,183.728911822352
1155,SYR2127,Lodi St,Douglas,Seward,1100,6,40,9,Excellent,16,2022/08/16 17:50:16+00,0.0327698152065138,72.1774504210443
1156,SYR2128,Lodi St,Seward,Laurel,1200,6,40,9,Excellent,16,2022/08/16 17:49:46+00,0.0603975506419738,133.0313346051
1157,SYR2129,Lodi St,Laurel,Butternut,1300,6,40,9,Excellent,16,2022/08/16 17:49:46+00,0.0981392768337889,216.166139353039
1158,SYR2130,Lodi St,Butternut,Ash,1400,3,40,6,Fair,16,2022/08/16 17:49:46+00,0.107324675417931,236.400208304238
1159,SYR2131,Lodi St,Ash,John,1500,3,40,6,Fair,16,2022/08/16 17:48:45+00,0.0462762373698084,101.931441270263
1160,SYR2132,Lodi St,John,Division,1600,3,40,6,Fair,16,2022/08/16 17:48:45+00,0.0594553081799973,130.960916626589
1161,SYR2133,Lodi St,Division,Mary,1700,3,40,6,Fair,16,2022/08/16 17:48:15+00,0.0477874605662016,105.261723838632
1162,SYR2134,Lodi St,Mary,Catawba,1800,3,40,6,Fair,16,2022/08/16 17:48:15+00,0.0607215435044177,133.751477526905
1163,SYR2135,Lodi St,Catawba,Pond,1900,3,40,7,Good,16,2022/08/16 17:48:15+00,0.0842678496665363,185.624972845513
1164,SYR2136,Lodi St,Pond,Union Pl.,2000,2,40,7,Good,16,2022/08/16 17:47:45+00,0.126299071474792,278.201775243563
